114,2014,4,8,8:10pm,Rays,Royals
115,2014,4,8,8:15pm,Reds,Cardinals
116,2014,4,8,8:40pm,White Sox,Rockies
117,2014,4,8,10:10pm,Angels,Mariners
118,2014,4,8,10:10pm,Tigers,Dodgers
119,2014,4,9,12:05pm,Padres,Indians
120,2014,4,9,1:10pm,Athletics,Twins
121,2014,4,9,1:45pm,Reds,Cardinals
122,2014,4,9,2:10pm,Rays,Royals
123,2014,4,9,3:10pm,White Sox,Rockies
124,2014,4,9,4:05pm,Rangers,Red Sox
125,2014,4,9,7:05pm,Orioles,Yankees
126,2014,4,9,7:05pm,Marlins,Nationals
127,2014,4,9,7:05pm,Brewers,Phillies
128,2014,4,9,7:07pm,Astros,Blue Jays
129,2014,4,9,7:10pm,Mets,Braves
130,2014,4,9,8:05pm,Pirates,Cubs
131,2014,4,9,10:10pm,Angels,Mariners
132,2014,4,9,10:10pm,Tigers,Dodgers
133,2014,4,9,10:15pm,D-backs,Giants
134,2014,4,10,1:10pm,Athletics,Twins
135,2014,4,10,2:20pm,Pirates,Cubs
136,2014,4,10,4:05pm,Marlins,Nationals
137,2014,4,10,7:05pm,Red Sox,Yankees
138,2014,4,10,7:05pm,Brewers,Phillies
139,2014,4,10,7:07pm,Astros,Blue Jays
140,2014,4,10,7:10pm,Mets,Braves
141,2014,4,10,8:10pm,Indians,White Sox
142,2014,4,10,10:15pm,D-backs,Giants
143,2014,4,11,7:05pm,Red Sox,Yankees
144,2014,4,11,7:05pm,Marlins,Phillies
145,2014,4,11,7:05pm,Blue Jays,Orioles
146,2014,4,11,7:10pm,Rays,Reds
147,2014,4,11,7:35pm,Nationals,Braves
148,2014,4,11,8:05pm,Astros,Rangers
149,2014,4,11,8:10pm,Indians,White Sox
150,2014,4,11,8:10pm,Royals,Twins
151,2014,4,11,8:10pm,Pirates,Brewers
152,2014,4,11,8:15pm,Cubs,Cardinals
153,2014,4,11,9:40pm,Dodgers,D-backs
154,2014,4,11,10:05pm,Mets,Angels
155,2014,4,11,10:10pm,Tigers,Padres
156,2014,4,11,10:10pm,Athletics,Mariners
157,2014,4,11,10:15pm,Rockies,Giants
158,2014,4,12,1:05pm,Red Sox,Yankees
159,2014,4,12,1:10pm,Rays,Reds
160,2014,4,12,2:10pm,Indians,White Sox
161,2014,4,12,2:10pm,Royals,Twins
162,2014,4,12,2:15pm,Cubs,Cardinals
163,2014,4,12,4:05pm,Rockies,Giants
164,2014,4,12,7:05pm,Marlins,Phillies
165,2014,4,12,7:05pm,Blue Jays,Orioles
166,2014,4,12,7:10pm,Pirates,Brewers
167,2014,4,12,7:10pm,Nationals,Braves
168,2014,4,12,8:05pm,Astros,Rangers
169,2014,4,12,8:10pm,Dodgers,D-backs
170,2014,4,12,8:40pm,Tigers,Padres
171,2014,4,12,9:05pm,Mets,Angels
172,2014,4,12,9:10pm,Athletics,Mariners
173,2014,4,13,1:10pm,Rays,Reds
174,2014,4,13,1:35pm,Marlins,Phillies
175,2014,4,13,1:35pm,Blue Jays,Orioles
176,2014,4,13,1:35pm,Nationals,Braves
177,2014,4,13,2:10pm,Indians,White Sox
178,2014,4,13,2:10pm,Royals,Twins
179,2014,4,13,2:10pm,Pirates,Brewers
180,2014,4,13,2:15pm,Cubs,Cardinals
181,2014,4,13,3:05pm,Astros,Rangers
182,2014,4,13,3:35pm,Mets,Angels
183,2014,4,13,4:05pm,Rockies,Giants
184,2014,4,13,4:10pm,Tigers,Padres
185,2014,4,13,4:10pm,Dodgers,D-backs
186,2014,4,13,4:10pm,Athletics,Mariners
187,2014,4,13,8:05pm,Red Sox,Yankees
188,2014,4,14,7:05pm,Braves,Phillies
189,2014,4,14,7:05pm,Rays,Orioles
190,2014,4,14,7:10pm,Pirates,Reds
191,2014,4,14,7:10pm,Nationals,Marlins
192,2014,4,14,8:05pm,Mariners,Rangers
193,2014,4,14,8:10pm,Cardinals,Brewers
194,2014,4,14,9:40pm,Mets,D-backs
195,2014,4,14,10:05pm,Athletics,Angels
196,2014,4,14,10:10pm,Rockies,Padres
197,2014,4,15,7:05pm,Braves,Phillies
198,2014,4,15,7:05pm,Cubs,Yankees
199,2014,4,15,7:05pm,Rays,Orioles
200,2014,4,15,7:08pm,Indians,Tigers
201,2014,4,15,7:10pm,Pirates,Reds
202,2014,4,15,7:10pm,Nationals,Marlins
203,2014,4,15,8:05pm,Mariners,Rangers
204,2014,4,15,8:10pm,Red Sox,White Sox
205,2014,4,15,8:10pm,Royals,Astros
206,2014,4,15,8:10pm,Cardinals,Brewers
207,2014,4,15,8:10pm,Blue Jays,Twins
208,2014,4,15,9:40pm,Mets,D-backs
209,2014,4,15,10:05pm,Athletics,Angels
210,2014,4,15,10:10pm,Rockies,Padres
211,2014,4,15,10:15pm,Dodgers,Giants
212,2014,4,16,12:35pm,Pirates,Reds
213,2014,4,16,12:35pm,Rays,Orioles
214,2014,4,16,1:10pm,Cardinals,Brewers
215,2014,4,16,3:40pm,Mets,D-backs
216,2014,4,16,7:05pm,Braves,Phillies
217,2014,4,16,7:05pm,Cubs,Yankees
218,2014,4,16,7:08pm,Indians,Tigers
219,2014,4,16,7:10pm,Nationals,Marlins
220,2014,4,16,8:05pm,Mariners,Rangers
221,2014,4,16,8:10pm,Red Sox,White Sox
222,2014,4,16,8:10pm,Royals,Astros
223,2014,4,16,8:10pm,Blue Jays,Twins
224,2014,4,16,10:05pm,Athletics,Angels
225,2014,4,16,10:10pm,Rockies,Padres
226,2014,4,16,10:15pm,Dodgers,Giants
227,2014,4,17,1:05pm,Braves,Phillies
228,2014,4,17,1:08pm,Indians,Tigers
229,2014,4,17,1:10pm,Blue Jays,Twins
230,2014,4,17,2:05pm,Mariners,Rangers
231,2014,4,17,3:45pm,Dodgers,Giants
232,2014,4,17,6:40pm,Rockies,Padres
233,2014,4,17,7:05pm,Brewers,Pirates
234,2014,4,17,7:05pm,Cardinals,Nationals
235,2014,4,17,7:10pm,Yankees,Rays
236,2014,4,17,8:10pm,Red Sox,White Sox
237,2014,4,17,8:10pm,Royals,Astros
238,2014,4,18,2:20pm,Reds,Cubs
239,2014,4,18,7:05pm,Brewers,Pirates
240,2014,4,18,7:05pm,Cardinals,Nationals
241,2014,4,18,7:05pm,Blue Jays,Indians
242,2014,4,18,7:08pm,Angels,Tigers
243,2014,4,18,7:10pm,Braves,Mets
244,2014,4,18,7:10pm,Orioles,Red Sox
245,2014,4,18,7:10pm,Yankees,Rays
246,2014,4,18,7:10pm,Mariners,Marlins
247,2014,4,18,8:05pm,White Sox,Rangers
248,2014,4,18,8:10pm,Twins,Royals
249,2014,4,18,8:40pm,Phillies,Rockies
250,2014,4,18,10:05pm,Astros,Athletics
251,2014,4,18,10:10pm,D-backs,Dodgers
252,2014,4,18,10:10pm,Giants,Padres
253,2014,4,19,1:05pm,Cardinals,Nationals
254,2014,4,19,1:05pm,Blue Jays,Indians
255,2014,4,19,1:08pm,Angels,Tigers
256,2014,4,19,1:35pm,Orioles,Red Sox
257,2014,4,19,2:10pm,Twins,Royals
258,2014,4,19,2:20pm,Reds,Cubs
259,2014,4,19,4:05pm,Astros,Athletics
260,2014,4,19,7:05pm,Brewers,Pirates
261,2014,4,19,7:10pm,Braves,Mets
262,2014,4,19,7:10pm,Yankees,Rays
263,2014,4,19,7:10pm,Mariners,Marlins
264,2014,4,19,8:05pm,White Sox,Rangers
265,2014,4,19,8:10pm,D-backs,Dodgers
266,2014,4,19,8:10pm,Phillies,Rockies
267,2014,4,19,8:40pm,Giants,Padres
268,2014,4,20,1:05pm,Blue Jays,Indians
269,2014,4,20,1:08pm,Angels,Tigers
270,2014,4,20,1:10pm,Braves,Mets
271,2014,4,20,1:10pm,Mariners,Marlins
272,2014,4,20,1:35pm,Brewers,Pirates
273,2014,4,20,1:35pm,Cardinals,Nationals
274,2014,4,20,1:40pm,Yankees,Rays
275,2014,4,20,2:10pm,Twins,Royals
276,2014,4,20,2:20pm,Reds,Cubs
277,2014,4,20,3:05pm,White Sox,Rangers
278,2014,4,20,4:05pm,Astros,Athletics
279,2014,4,20,4:10pm,D-backs,Dodgers
280,2014,4,20,4:10pm,Phillies,Rockies
281,2014,4,20,4:10pm,Giants,Padres
282,2014,4,20,7:05pm,Orioles,Red Sox
283,2014,4,21,11:05am,Orioles,Red Sox
284,2014,4,21,7:05pm,Angels,Nationals
285,2014,4,21,7:05pm,Reds,Pirates
286,2014,4,21,7:05pm,Royals,Indians
287,2014,4,21,7:08pm,White Sox,Tigers
288,2014,4,21,7:10pm,Marlins,Braves
289,2014,4,21,7:10pm,Cardinals,Mets
290,2014,4,21,8:05pm,D-backs,Cubs
291,2014,4,21,8:10pm,Padres,Brewers
292,2014,4,21,8:40pm,Giants,Rockies
293,2014,4,21,10:05pm,Rangers,Athletics
294,2014,4,21,10:10pm,Astros,Mariners
295,2014,4,21,10:10pm,Phillies,Dodgers
296,2014,4,22,7:05pm,Angels,Nationals
297,2014,4,22,7:05pm,Reds,Pirates
298,2014,4,22,7:05pm,Royals,Indians
299,2014,4,22,7:07pm,Orioles,Blue Jays
300,2014,4,22,7:08pm,White Sox,Tigers
301,2014,4,22,7:10pm,Marlins,Braves
302,2014,4,22,7:10pm,Twins,Rays
303,2014,4,22,7:10pm,Yankees,Red Sox
304,2014,4,22,7:10pm,Cardinals,Mets
305,2014,4,22,8:05pm,D-backs,Cubs
